dt,dt_iso,timezone,city_name,lat,lon,temp,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
1573632000,2019-11-13 08:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,28.86,32.81,26.67,29.9,1009,,,66,0.97,21,,,,,90,721,Haze,haze,50d
1573635600,2019-11-13 09:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,28.73,32.73,26.48,29.9,1009,,,66,0.8,27,,,,,90,721,Haze,haze,50d
1573639200,2019-11-13 10:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,28.22,31.68,25.39,29.9,1010,,,66,1.22,176,,,,,90,721,Haze,haze,50n
1573642800,2019-11-13 11:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,27.54,31,25.54,28.6,1011,,,70,1.45,131,,,,,20,721,Haze,haze,50n
1573646400,2019-11-13 12:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,27.44,30.72,25.51,28.6,1011,,,70,1.64,161,,,,,20,721,Haze,haze,50n
1573650000,2019-11-13 13:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,27.46,30.93,25.35,28.6,1011,,,70,1.38,145,,,,,20,721,Haze,haze,50n
1573653600,2019-11-13 14:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,26.62,31.1,24.83,27.4,1011,,,80,1,120,,,,,40,721,Haze,haze,50n
1573657200,2019-11-13 15:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,26.61,31.08,24.95,27.4,1011,,,80,1,120,,,,,40,721,Haze,haze,50n
1573660800,2019-11-13 16:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,26.57,31.02,24.91,27.4,1011,,,80,1,120,,,,,40,721,Haze,haze,50n
1573664400,2019-11-13 17:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,26.35,30.57,24.76,27.3,1010,,,79,1,10,,,,,75,721,Haze,haze,50n
1573668000,2019-11-13 18:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,26.33,30.54,24.56,27.3,1009,,,79,1,10,,,,,75,721,Haze,haze,50n
1573671600,2019-11-13 19:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,25.97,29.99,24.51,27.3,1009,,,79,1,10,,,,,75,721,Haze,haze,50n
1573675200,2019-11-13 20:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,25.87,30.06,24,27,1009,,,81,1,40,,,,,40,721,Haze,haze,50n
1573678800,2019-11-13 21:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,25.94,30.17,24,27,1009,,,81,1,40,,,,,40,721,Haze,haze,50n
1573682400,2019-11-13 22:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,26.04,30.32,24,27,1009,,,81,1,40,,,,,40,721,Haze,haze,50d
1573686000,2019-11-13 23:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,26.08,29.57,24.87,27.3,1010,,,80,2,300,,,,,40,721,Haze,haze,50d
1573689600,2019-11-14 00:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,26.41,30.07,25.07,27.3,1010,,,80,2,300,,,,,40,721,Haze,haze,50d
1573693200,2019-11-14 01:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,26.72,30.55,25.27,28,1010,,,80,2,300,,,,,40,721,Haze,haze,50d
1573696800,2019-11-14 02:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,28.61,32.8,25.75,29.4,1011,,,69,1,310,,,,,75,721,Haze,haze,50d
1573700400,2019-11-14 03:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,28.62,32.81,25.94,29.4,1010,,,69,1,310,,,,,75,721,Haze,haze,50d
1573704000,2019-11-14 04:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,28.64,32.84,26.19,29.4,1010,,,69,1,310,,,,,75,721,Haze,haze,50d
1573707600,2019-11-14 05:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,29.89,32.67,26.28,31,1008,,,59,2,300,,,,,75,721,Haze,haze,50d
1573711200,2019-11-14 06:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,29.88,32.66,26.05,31,1007,,,59,2,300,,,,,75,721,Haze,haze,50d
1573714800,2019-11-14 07:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,29.54,32.16,26.01,31,1007,,,59,2,300,,,,,75,721,Haze,haze,50d
1573718400,2019-11-14 08:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,28.94,32.47,25.88,30,1007,,,68,2,140,,,,,90,721,Haze,haze,50d
1573722000,2019-11-14 09:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,28.83,32.3,25.8,29.5,1007,,,68,2,140,,,,,90,721,Haze,haze,50d
1573725600,2019-11-14 10:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,28.43,31.7,25.91,29.5,1008,,,68,2,140,,,,,90,721,Haze,haze,50n
1573729200,2019-11-14 11:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,28,32.87,25.95,28.9,1009,,,77,1,110,,,,,40,721,Haze,haze,50n
1573732800,2019-11-14 12:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,27.87,32.67,25.76,28.9,1009,,,77,1,110,,,,,40,721,Haze,haze,50n
1573736400,2019-11-14 13:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,27.8,32.56,25.69,28.9,1009,,,77,1,110,,,,,40,721,Haze,haze,50n
1573740000,2019-11-14 14:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,27.11,31.97,25.5,28.6,1009,,,78,0.49,172,,,,,20,721,Haze,haze,50n
1573743600,2019-11-14 15:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,27.03,31.75,25.34,28.6,1009,,,78,0.63,215,,,,,20,721,Haze,haze,50n
1573747200,2019-11-14 16:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,26.96,31.88,25.24,28.6,1009,,,78,0.3,242,,,,,20,721,Haze,haze,50n
1573750800,2019-11-14 17:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,26.45,31.46,25.13,27.22,1008,,,80,0.11,297,,,,,100,721,Haze,haze,50n
1573754400,2019-11-14 18:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,26.34,31.25,25.07,27,1008,,,80,0.16,305,,,,,100,721,Haze,haze,50n
1573758000,2019-11-14 19:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,26.1,30.78,25.06,26.7,1008,,,80,0.31,293,,,,,100,721,Haze,haze,50n
1573761600,2019-11-14 20:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,25.85,30.79,24,27,1008,,,87,0.85,300,,,,,20,721,Haze,haze,50n
1573765200,2019-11-14 21:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,25.65,30.28,24,27,1008,,,87,1.13,307,,,,,20,721,Haze,haze,50n
1573768800,2019-11-14 22:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,25.69,30.31,24,27,1008,,,87,1.18,297,,,,,20,721,Haze,haze,50d
1573772400,2019-11-14 23:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,26.29,30.54,25.4,28.3,1010,,,81,1.23,305,,,,,40,721,Haze,haze,50d
1573776000,2019-11-15 00:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,27.11,31.59,25.4,28.3,1010,,,81,1.55,310,,,,,40,721,Haze,haze,50d
1573779600,2019-11-15 01:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,27.94,32.6,25.4,30,1010,,,81,1.97,306,,,,,40,721,Haze,haze,50d
1573783200,2019-11-15 02:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,29.5,32.8,26.7,31.8,1010,,,59,1,360,,,,,20,721,Haze,haze,50d
1573786800,2019-11-15 03:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,29.94,33.45,27.93,31.8,1010,,,59,1,360,,,,,20,721,Haze,haze,50d
1573790400,2019-11-15 04:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,29.93,33.43,27.91,31.8,1010,,,59,1,360,,,,,20,721,Haze,haze,50d
1573794000,2019-11-15 05:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,30.82,34.7,28.18,32,1008,,,63,1.9,268,,,,,40,721,Haze,haze,50d
1573797600,2019-11-15 06:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,30.67,34.1,27.76,32,1008,,,63,2.44,286,,,,,40,721,Haze,haze,50d
1573801200,2019-11-15 07:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,31.11,34.91,29.33,32,1008,,,63,2.24,310,,,,,40,721,Haze,haze,50d
1573804800,2019-11-15 08:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,30.5,34.7,26,31.67,1008,,,62,1,290,,,,,40,721,Haze,haze,50d
1573808400,2019-11-15 09:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,30.1,34.1,28.1,31.5,1008,,,62,1,290,,,,,40,721,Haze,haze,50d
1573812000,2019-11-15 10:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,29.15,32.69,25.7,31.5,1008,,,62,1,290,,,,,40,721,Haze,haze,50n
1573815600,2019-11-15 11:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,28.64,33.36,26.71,29.1,1009,,,73,1,180,,,,,40,721,Haze,haze,50n
1573819200,2019-11-15 12:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,28.56,33.24,26.6,29.1,1010,,,73,1,180,,,,,40,721,Haze,haze,50n
1573822800,2019-11-15 13:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,28.11,32.54,26.41,29.11,1010,,,73,1,180,3.56,,,,40,501,Rain,moderate rain,10n
1573822800,2019-11-15 13:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,28.11,32.54,26.41,29.11,1010,,,73,1,180,3.56,,,,40,721,Haze,haze,50n
1573826400,2019-11-15 14:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,26.5,31.37,25.46,28.07,1010,,,84,1,170,0.25,16,,,40,500,Rain,light rain,10n
1573830000,2019-11-15 15:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,26.44,31.27,25.4,27.78,1010,,,84,1,170,,16,,,40,502,Rain,heavy intensity rain,10n
1573833600,2019-11-15 16:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,26.42,31.24,25.31,27.4,1010,,,84,1,170,,16,,,40,502,Rain,heavy intensity rain,10n
1573837200,2019-11-15 17:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,26,31.47,24.72,26.85,1010,,,92,1,140,,,,,90,721,Haze,haze,50n
1573840800,2019-11-15 18:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,25.99,31.46,24.83,26.67,1009,,,92,1,140,,,,,90,721,Haze,haze,50n
1573844400,2019-11-15 19:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,26.22,31.83,24.78,27,1009,,,92,1,140,,,,,90,721,Haze,haze,50n
1573848000,2019-11-15 20:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,25.9,31.31,24.48,26.67,1009,,,92,1,10,,,,,20,721,Haze,haze,50n
1573851600,2019-11-15 21:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,25.9,31.31,24.8,26.67,1009,,,92,1,10,,,,,20,721,Haze,haze,50n
1573855200,2019-11-15 22:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,25.92,31.35,24.8,26.99,1010,,,92,1,10,,,,,20,721,Haze,haze,50d
1573858800,2019-11-15 23:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,26.99,31.9,25.56,28.3,1011,,,82,1,40,,,,,20,721,Haze,haze,50d
1573862400,2019-11-16 00:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,27.83,33.23,26,29,1011,,,82,1,40,,,,,20,721,Haze,haze,50d
1573866000,2019-11-16 01:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,28.3,33.97,26,30,1011,,,82,1,40,,,,,20,721,Haze,haze,50d
1573869600,2019-11-16 02:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,29.95,33.74,27.8,31,1011,,,61,1,290,,,,,20,721,Haze,haze,50d
1573873200,2019-11-16 03:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,30.18,34.08,28.33,31.11,1011,,,61,1,290,,,,,20,721,Haze,haze,50d
1573876800,2019-11-16 04:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,30.75,34.94,28.31,31.67,1010,,,61,1,290,,,,,20,721,Haze,haze,50d
1573880400,2019-11-16 05:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,31.35,34.94,27.8,32.8,1008,,,55,1,10,,,,,40,721,Haze,haze,50d
1573884000,2019-11-16 06:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,31.6,35.31,27.8,32.8,1008,,,55,1,10,,,,,40,721,Haze,haze,50d
1573887600,2019-11-16 07:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,31.48,35.13,27.8,33.33,1008,,,55,1,10,,,,,40,721,Haze,haze,50d
1573891200,2019-11-16 08:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,31.21,34.63,27.69,32.78,1007,,,59,2,340,,,,,20,721,Haze,haze,50d
1573894800,2019-11-16 09:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,31,34.32,27.64,32.2,1008,,,59,2,340,,,,,20,721,Haze,haze,50d
1573898400,2019-11-16 10:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,30.1,32.98,27.16,32.2,1008,,,59,2,340,,,,,20,721,Haze,haze,50n
1573902000,2019-11-16 11:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,28.69,33.83,26.93,29.1,1010,,,76,1,250,,,,,40,721,Haze,haze,50n
1573905600,2019-11-16 12:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,28.59,33.67,26.62,29.1,1010,,,76,1,250,,,,,40,721,Haze,haze,50n
1573909200,2019-11-16 13:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,28.22,33.09,26.26,29.1,1010,,,76,1,250,,,,,40,721,Haze,haze,50n
1573912800,2019-11-16 14:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,27.07,32.85,26,28,1010,,,89,1,90,9.4,11,,,40,502,Rain,heavy intensity rain,10n
1573916400,2019-11-16 15:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,26.36,31.71,25.97,27.87,1010,,,89,1,90,2.03,11,,,40,501,Rain,moderate rain,10n
1573920000,2019-11-16 16:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,26.33,31.67,25.39,27.8,1010,,,89,1,90,,11,,,40,501,Rain,moderate rain,10n
1573923600,2019-11-16 17:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,25.92,31.31,24.7,26.9,1010,,,91,0.9,336,,,,,40,721,Haze,haze,50n
1573927200,2019-11-16 18:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,25.91,31.09,24.98,26.7,1009,,,91,1.18,329,,,,,40,721,Haze,haze,50n
1573930800,2019-11-16 19:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,25.91,31.12,25.07,26.7,1009,,,91,1.15,292,,,,,40,721,Haze,haze,50n
1573934400,2019-11-16 20:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,25.57,30.57,24.48,26.5,1009,,,93,1.47,249,,,,,20,721,Haze,haze,50n
1573938000,2019-11-16 21:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,25.5,30.5,24.5,26.5,1009,,,93,1.4,246,,,,,20,721,Haze,haze,50n
1573941600,2019-11-16 22:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,25.55,30.6,24.5,27.25,1009,,,93,1.38,299,,,,,20,721,Haze,haze,50d
1573945200,2019-11-16 23:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,27.09,31.82,25.56,28.2,1010,,,80,1,320,,,,,99,721,Haze,haze,50d
1573948800,2019-11-17 00:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,27.72,32.81,26.3,28.2,1010,,,80,1,320,,,,,97,721,Haze,haze,50d
1573952400,2019-11-17 01:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,28.56,34.14,26.3,30,1011,,,80,1,320,,,,,96,721,Haze,haze,50d
1573956000,2019-11-17 02:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,30.28,34.24,27.58,31.2,1010,,,66,2,320,,,,,75,721,Haze,haze,50d
1573959600,2019-11-17 03:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,30.5,34.58,27.99,31.67,1010,,,66,2,320,,,,,75,721,Haze,haze,50d
1573963200,2019-11-17 04:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,30.47,34.53,28.52,31.2,1009,,,66,2,320,,,,,75,721,Haze,haze,50d
1573966800,2019-11-17 05:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,30.58,35.11,28.57,31.7,1008,,,64,1,190,,,,,20,801,Clouds,few clouds,02d
1573970400,2019-11-17 06:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,30.6,35.14,28.53,31.7,1007,,,64,1,190,,,,,20,801,Clouds,few clouds,02d
1573974000,2019-11-17 07:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,30.64,35.2,28.68,31.7,1007,,,64,1,190,,,,,20,801,Clouds,few clouds,02d
1573977600,2019-11-17 08:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,30.22,33.86,28.3,31.67,1008,,,64,2,220,,,,,40,721,Haze,haze,50d
1573981200,2019-11-17 09:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,29.67,33.03,27.96,31.3,1008,,,64,2,220,,,,,40,721,Haze,haze,50d
1573984800,2019-11-17 10:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,29.41,32.64,27.05,31.3,1008,,,64,2,220,,,,,40,721,Haze,haze,50n
1573988400,2019-11-17 11:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,28.63,32.9,26.94,29,1009,,,75,2,230,,,,,20,721,Haze,haze,50n
1573992000,2019-11-17 12:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,28.39,32.53,26.71,29,1009,,,75,2,230,,,,,20,721,Haze,haze,50n
1573995600,2019-11-17 13:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,28.31,32.4,26.59,29,1010,,,75,2,230,,,,,20,721,Haze,haze,50n
1573999200,2019-11-17 14:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,27.85,32.4,25.7,28.89,1010,,,78,1.52,266,,,,,20,721,Haze,haze,50n
1574002800,2019-11-17 15:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,27.76,32.34,25.7,28.7,1009,,,78,1.41,250,,,,,20,721,Haze,haze,50n
1574006400,2019-11-17 16:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,27.69,32.08,25.7,28.7,1009,,,78,1.62,242,,,,,20,721,Haze,haze,50n
1574010000,2019-11-17 17:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,27.39,32.82,25.3,28.2,1008,,,88,1.62,248,,,,,20,721,Haze,haze,50n
1574013600,2019-11-17 18:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,27.38,32.86,25.3,28.2,1008,,,88,1.53,254,,,,,20,721,Haze,haze,50n
1574017200,2019-11-17 19:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,27.32,32.81,25.3,28.2,1008,,,88,1.46,252,,,,,20,721,Haze,haze,50n
1574020800,2019-11-17 20:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,26.63,32.14,24.9,27.4,1008,,,90,1.17,246,,,,,40,721,Haze,haze,50n
1574024400,2019-11-17 21:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,26.61,32.21,24.9,27.4,1008,,,90,1.02,233,,,,,40,721,Haze,haze,50n
1574028000,2019-11-17 22:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,26.66,32.23,24.9,27.77,1009,,,90,1.11,225,,,,,40,721,Haze,haze,50d
1574031600,2019-11-17 23:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,27.83,33.47,26.15,29.1,1010,,,84,1,160,,,,,40,721,Haze,haze,50d
1574035200,2019-11-18 00:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,28.6,34.71,26.69,29.44,1010,,,84,1,160,,,,,40,721,Haze,haze,50d
1574038800,2019-11-18 01:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,29,35.37,27.16,30,1010,,,84,1,160,,,,,40,721,Haze,haze,50d
1574042400,2019-11-18 02:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,30.55,34.08,27.96,31.8,1010,,,62,2,220,,,,,20,721,Haze,haze,50d
1574046000,2019-11-18 03:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,30.78,34.43,28.46,31.8,1010,,,62,2,220,,,,,20,721,Haze,haze,50d
1574049600,2019-11-18 04:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,31.02,34.79,28.49,32.78,1009,,,62,2,220,,,,,20,721,Haze,haze,50d
1574053200,2019-11-18 05:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,30.83,33.95,28.67,32.2,1008,,,63,3,230,,,,,40,721,Haze,haze,50d
1574056800,2019-11-18 06:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,30.92,34.09,28.66,32.2,1007,,,63,3,230,,,,,40,721,Haze,haze,50d
1574060400,2019-11-18 07:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,30.88,34.02,28.34,32.2,1007,,,63,3,230,,,,,40,721,Haze,haze,50d
1574064000,2019-11-18 08:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,29.86,33.87,28.28,31.3,1007,,,73,3,200,,,,,40,721,Haze,haze,50d
1574067600,2019-11-18 09:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,29.7,33.61,27.88,31.3,1007,,,73,3,200,,,,,40,721,Haze,haze,50d
1574071200,2019-11-18 10:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,29.17,32.78,26.86,31.3,1008,,,73,3,200,,,,,40,721,Haze,haze,50n
1574074800,2019-11-18 11:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,28.69,33.83,26.69,29.4,1008,,,76,1,20,,,,,90,721,Haze,haze,50n
1574078400,2019-11-18 12:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,28.57,33.64,26.62,29.4,1009,,,76,1,20,,,,,90,721,Haze,haze,50n
1574082000,2019-11-18 13:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,28.24,33.12,26.39,29.4,1009,,,76,1,20,,,,,90,721,Haze,haze,50n
1574085600,2019-11-18 14:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,27.75,32.61,26,28.1,1009,,,78,1,10,,,,,100,721,Haze,haze,50n
1574089200,2019-11-18 15:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,27.68,32.5,25.75,28.1,1009,,,78,1,10,,,,,100,721,Haze,haze,50n
1574092800,2019-11-18 16:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,27.61,32.39,25.89,28.1,1009,,,78,1,10,,,,,100,721,Haze,haze,50n
1574096400,2019-11-18 17:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,26.92,32.04,25.44,28,1008,,,86,1.32,192,,,,,100,721,Haze,haze,50n
1574100000,2019-11-18 18:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,26.66,31.91,25.25,27.5,1008,,,86,0.91,215,,,,,100,721,Haze,haze,50n
1574103600,2019-11-18 19:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,26.6,32.05,25.18,27.5,1008,,,86,0.57,254,,,,,100,721,Haze,haze,50n
1574107200,2019-11-18 20:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,26.31,31.79,24.6,27.2,1007,,,86,0.3,301,,,,,100,721,Haze,haze,50n
1574110800,2019-11-18 21:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,26.29,31.81,24.6,27.2,1007,,,86,0.22,91,,,,,100,721,Haze,haze,50n
1574114400,2019-11-18 22:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,26.42,31.65,24.6,27.75,1008,,,86,0.74,68,,,,,100,721,Haze,haze,50d
1574118000,2019-11-18 23:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,27.84,32.5,25.49,29.1,1009,,,76,1,320,,,,,40,721,Haze,haze,50d
1574121600,2019-11-19 00:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,28.49,33.51,26.01,29.1,1009,,,76,1,320,,,,,40,721,Haze,haze,50d
1574125200,2019-11-19 01:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,28.96,34.25,26.65,30,1009,,,76,1,320,,,,,40,721,Haze,haze,50d
1574128800,2019-11-19 02:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,30.66,34.27,27.69,32.3,1009,,,67,3,280,,,,,40,721,Haze,haze,50d
1574132400,2019-11-19 03:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,30.79,34.47,28.51,32.3,1009,,,67,3,280,,,,,40,721,Haze,haze,50d
1574136000,2019-11-19 04:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,31.06,34.89,29.13,32.3,1008,,,67,3,280,,,,,40,721,Haze,haze,50d
1574139600,2019-11-19 05:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,31.17,36.02,29.49,32.1,1007,,,64,1,270,,,,,40,721,Haze,haze,50d
1574143200,2019-11-19 06:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,31.71,36.85,29.65,33.8,1007,,,64,1,270,,,,,40,721,Haze,haze,50d
1574146800,2019-11-19 07:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,31.79,36.98,29.69,33.8,1006,,,64,1,270,,,,,40,721,Haze,haze,50d
1574150400,2019-11-19 08:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,31.39,37.11,29.37,33.7,1006,,,69,1,340,,,,,20,721,Haze,haze,50d
1574154000,2019-11-19 09:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,31.19,36.79,28.99,33.7,1006,,,69,1,340,,,,,20,721,Haze,haze,50d
1574157600,2019-11-19 10:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,30.65,35.94,27.71,33.7,1007,,,69,1,340,,,,,20,721,Haze,haze,50n
1574161200,2019-11-19 11:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,29.45,34.35,27.05,30.2,1008,,,71,1,140,,,,,20,721,Haze,haze,50n
1574164800,2019-11-19 12:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,29.4,34.27,26.68,30.2,1009,,,71,1,140,,,,,20,721,Haze,haze,50n
1574168400,2019-11-19 13:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,29.12,33.84,26.53,30.2,1009,,,71,1,140,,,,,20,721,Haze,haze,50n
1574172000,2019-11-19 14:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,28.21,32.75,25.5,29,1009,,,79,2,340,,,,,20,721,Haze,haze,50n
1574175600,2019-11-19 15:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,27.75,32.03,25.5,28.9,1009,,,79,2,340,,,,,20,721,Haze,haze,50n
1574179200,2019-11-19 16:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,27.68,31.92,25.5,28.9,1009,,,79,2,340,,,,,20,721,Haze,haze,50n
1574182800,2019-11-19 17:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,27.08,32.08,24.5,28.1,1008,,,82,0.94,20,,,,,40,721,Haze,haze,50n
