num_train_running,num_train_operational,num_dalian_train_running,num_dalian_train_operational,headway,entry,exit,temp,humidity,rain_1h,rain_3h
15.0,16.0,0.0,0.0,7.0,1016.0,710.0,24.76,96,0.0,0.0
15.0,16.0,0.0,0.0,7.0,718.0,1249.0,24.67,89,0.0,0.0
12.0,13.0,0.0,0.0,8.5,847.0,480.0,24.6,79,0.0,0.0
12.0,13.0,0.0,0.0,8.5,1.0,288.0,26.14,88,0.0,0.0
12.0,13.0,0.0,0.0,8.5,461.0,1240.0,24.35,76,2.54,0.0
12.0,13.0,0.0,0.0,8.5,2.0,409.0,23.87,94,0.5,0.0
12.0,13.0,0.0,0.0,8.5,364.0,1328.0,24.35,89,0.5,0.0
9.0,12.0,0.0,0.0,8.5,181.0,29.0,28.52,61,0.0,0.0
12.0,13.0,0.0,0.0,8.5,679.0,448.0,23.97,91,0.0,0.0
12.0,13.0,0.0,0.0,8.5,432.0,505.0,24.86,93,0.0,0.0
12.0,13.0,0.0,0.0,8.5,334.0,876.0,24.93,91,0.0,4.5
12.0,12.0,0.0,0.0,8.5,188.0,594.0,25.58,67,1.27,0.0
15.0,15.0,0.0,0.0,7.0,468.0,2532.0,29.84,54,0.0,0.0
15.0,16.0,0.0,0.0,7.0,1093.0,2677.0,28.69,66,0.0,0.0
15.0,16.0,0.0,0.0,7.0,481.0,1671.0,26.3,78,0.0,0.0
15.0,16.0,0.0,0.0,7.0,739.0,1817.0,30.65,48,0.0,0.0
15.0,16.0,0.0,0.0,7.0,772.0,2055.0,26.73,80,0.0,0.0
15.0,16.0,0.0,0.0,7.0,853.0,2213.0,28.7,56,0.0,0.0
15.0,15.0,0.0,0.0,7.0,1130.0,2424.0,26.42,67,0.0,0.0
12.0,13.0,0.0,0.0,8.5,1501.0,908.0,25.11,90,0.0,0.0
12.0,13.0,0.0,0.0,8.5,868.0,1590.0,26.66,86,0.0,0.0
15.0,15.0,0.0,0.0,7.0,636.0,2857.0,28.72,48,0.0,0.0
12.0,13.0,0.0,0.0,8.5,1003.0,941.0,25.01,84,0.0,0.0
12.0,13.0,0.0,0.0,8.5,452.0,1394.0,26.42,70,0.0,0.0
15.0,15.0,0.0,0.0,7.0,2842.0,1577.0,24.92,84,0.0,0.0
15.0,16.0,0.0,0.0,7.0,879.0,2663.0,28.14,59,0.0,0.0
15.0,16.0,0.0,0.0,7.0,969.0,2212.0,26.71,70,0.0,0.0
15.0,16.0,0.0,0.0,7.0,2673.0,1428.0,25.81,77,0.0,0.0
15.0,15.0,0.0,0.0,7.0,685.0,3058.0,30.3,42,0.0,0.0
12.0,13.0,0.0,0.0,8.5,1188.0,675.0,24.3,86,0.0,0.0
15.0,16.0,0.0,0.0,7.0,2108.0,1461.0,25.11,77,0.0,0.0
14.0,15.0,0.0,0.0,7.0,240.0,894.0,30.11,41,0.0,0.0
15.0,15.0,0.0,0.0,7.0,783.0,2049.0,29.12,45,0.0,0.0
15.0,15.0,0.0,0.0,7.0,1113.0,2737.0,29.31,45,0.0,0.0
12.0,13.0,0.0,0.0,8.5,2018.0,1237.0,25.51,76,0.0,0.0
7.0,7.0,0.0,0.0,9.0,71.0,170.0,29.75,45,0.0,0.0
15.0,16.0,1.0,0.0,6.5,800.0,2227.0,28.78,57,0.0,0.0
15.0,16.0,0.0,0.0,7.0,915.0,2751.0,29.47,55,0.0,0.0
15.0,16.0,0.0,0.0,7.0,2734.0,1595.0,25.69,74,0.0,0.0
15.0,15.0,1.0,0.0,6.5,1629.0,2078.0,25.48,74,0.0,0.0
15.0,15.0,1.0,0.0,6.5,825.0,2012.0,28.78,55,0.0,0.0
15.0,15.0,1.0,0.0,6.5,2633.0,1815.0,25.81,76,0.0,0.0
15.0,16.0,1.0,0.0,6.5,909.0,2159.0,26.98,66,0.0,0.0
15.0,16.0,1.0,0.0,6.5,2641.0,1558.0,24.44,83,0.0,0.0
15.0,15.0,1.0,0.0,6.5,961.0,2362.0,26.02,63,0.0,0.0
12.0,13.0,1.0,0.0,8.0,1976.0,1055.0,24.36,61,0.0,0.0
12.0,12.0,1.0,0.0,8.0,218.0,409.0,27.31,53,0.0,0.0
11.0,11.0,0.0,0.0,8.0,115.0,806.0,26.41,72,0.0,0.0
12.0,13.0,1.0,0.0,8.0,913.0,706.0,24.05,75,0.0,0.0
11.0,11.0,1.0,0.0,8.5,440.0,1976.0,25.76,72,0.0,0.0
15.0,15.0,0.0,0.0,7.0,2910.0,1700.0,24.48,71,0.0,0.0
15.0,16.0,1.0,0.0,6.5,978.0,2771.0,27.41,54,0.0,0.0
15.0,15.0,1.0,0.0,6.5,961.0,2327.0,26.89,54,0.0,0.0
12.0,12.0,0.0,0.0,8.5,211.0,303.0,28.64,49,0.0,0.0
12.0,13.0,0.0,0.0,8.5,2066.0,1264.0,25.11,68,0.0,0.0
12.0,13.0,0.0,0.0,8.5,1199.0,1845.0,25.8,66,0.0,0.0
12.0,13.0,0.0,0.0,8.5,1050.0,1034.0,25.23,79,0.0,0.0
12.0,13.0,0.0,0.0,8.5,427.0,1423.0,26.42,70,0.0,0.0
12.0,13.0,0.0,0.0,8.5,1119.0,693.0,24.74,79,0.0,0.0
15.0,15.0,0.0,0.0,7.0,1189.0,2111.0,25.32,62,0.0,0.0
14.0,14.0,0.0,0.0,7.5,963.0,2650.0,28.98,48,0.0,0.0
15.0,15.0,0.0,0.0,7.0,2629.0,1587.0,23.4,75,0.0,0.0
14.0,14.0,0.0,0.0,7.5,1114.0,1917.0,25.84,62,0.0,0.0
14.0,14.0,0.0,0.0,7.5,1016.0,2705.0,29.73,40,0.0,0.0
14.0,14.0,0.0,0.0,7.5,1039.0,2295.0,26.39,58,0.0,0.0
14.0,15.0,0.0,0.0,7.5,800.0,2665.0,29.53,40,0.0,0.0
14.0,14.0,0.0,0.0,7.5,1090.0,2748.0,29.77,44,0.0,0.0
14.0,14.0,0.0,0.0,7.5,901.0,2311.0,26.57,58,0.0,0.0
15.0,15.0,0.0,0.0,7.0,812.0,2760.0,29.57,49,0.0,0.0
14.0,14.0,0.0,0.0,7.5,1429.0,2151.0,25.75,63,0.0,0.0
15.0,15.0,0.0,0.0,7.0,1086.0,2020.0,26.62,58,0.0,0.0
12.0,13.0,0.0,0.0,8.5,1158.0,716.0,24.97,78,0.0,0.0
12.0,13.0,0.0,0.0,8.5,780.0,1577.0,27.31,58,0.0,0.0
12.0,13.0,0.0,0.0,8.5,1010.0,601.0,24.61,84,0.0,0.0
12.0,13.0,0.0,0.0,8.5,430.0,1070.0,26.6,65,0.0,0.0
12.0,13.0,0.0,0.0,8.5,342.0,1150.0,27.45,55,0.0,0.0
15.0,15.0,0.0,0.0,7.0,2771.0,1461.0,24.81,68,0.0,0.0
15.0,15.0,0.0,0.0,7.0,601.0,2703.0,29.13,44,0.0,0.0
15.0,15.0,0.0,0.0,7.0,2166.0,1249.0,25.44,61,0.0,0.0
15.0,16.0,0.0,0.0,7.0,855.0,2018.0,26.64,57,0.0,0.0
15.0,16.0,0.0,0.0,7.0,671.0,2502.0,28.39,44,0.0,0.0
14.0,14.0,0.0,0.0,7.5,719.0,1936.0,26.32,88,0.5,0.0
15.0,15.0,0.0,0.0,7.0,1167.0,2767.0,25.29,88,0.5,0.0
15.0,15.0,0.0,0.0,7.0,2733.0,1346.0,25.08,78,0.0,0.0
15.0,15.0,0.0,0.0,7.0,1000.0,1918.0,27.1,59,0.0,0.0
15.0,15.0,0.0,0.0,7.0,1499.0,1693.0,25.65,60,0.0,0.0
15.0,15.0,0.0,0.0,7.0,796.0,2361.0,28.44,50,0.0,0.0
15.0,15.0,0.0,0.0,7.0,791.0,1940.0,30.49,39,0.0,0.0
15.0,15.0,0.0,0.0,7.0,1961.0,1346.0,25.59,60,0.0,0.0
15.0,15.0,0.0,0.0,7.0,2428.0,1380.0,24.13,76,0.0,0.0
15.0,15.0,0.0,0.0,7.0,981.0,1357.0,26.26,60,0.0,0.0
15.0,15.0,0.0,0.0,7.0,2450.0,1467.0,25.07,68,0.0,0.0
15.0,15.0,0.0,0.0,7.0,914.0,2408.0,28.19,43,0.0,0.0
15.0,16.0,0.0,0.0,7.0,2628.0,1854.0,24.51,67,0.0,0.0
15.0,15.0,0.0,0.0,7.0,781.0,1868.0,30.78,52,0.0,0.0
15.0,15.0,0.0,0.0,7.0,3173.0,1870.0,24.51,72,5.08,0.0
15.0,15.0,0.0,0.0,7.0,988.0,2967.0,29.11,54,0.0,0.0
12.0,13.0,0.0,0.0,8.5,1682.0,1032.0,23.96,79,5.08,0.0
12.0,13.0,0.0,0.0,8.5,783.0,1639.0,27.86,47,0.0,0.0
12.0,13.0,0.0,0.0,8.5,1069.0,1810.0,26.11,61,0.0,0.0
12.0,13.0,0.0,0.0,8.5,1236.0,646.0,24.09,76,0.0,0.0
12.0,13.0,0.0,0.0,8.5,458.0,1248.0,26.53,58,0.0,0.0
12.0,13.0,0.0,0.0,8.5,381.0,1340.0,29.06,45,0.0,0.0
7.0,7.0,0.0,0.0,7.5,217.0,990.0,29.41,53,5.08,0.0
12.0,13.0,0.0,0.0,8.5,440.0,1554.0,26.75,60,5.08,0.0
12.0,13.0,0.0,0.0,8.5,393.0,1286.0,28.93,50,5.08,0.0
15.0,15.0,0.0,0.0,7.0,1109.0,2687.0,29.17,42,5.08,0.0
14.0,14.0,0.0,0.0,7.5,257.0,862.0,29.62,42,5.08,0.0
15.0,15.0,0.0,0.0,7.0,2504.0,1676.0,23.44,83,0.0,0.0
15.0,15.0,0.0,0.0,7.0,2784.0,1665.0,24.76,70,0.0,0.0
15.0,15.0,0.0,0.0,7.0,862.0,2803.0,28.02,54,5.08,0.0
15.0,15.0,0.0,0.0,7.0,1201.0,2841.0,29.67,56,0.0,0.0
14.0,14.0,0.0,0.0,7.5,1109.0,2539.0,29.6,50,5.08,0.0
15.0,15.0,0.0,0.0,7.0,2735.0,1361.0,23.36,82,0.0,0.0
15.0,15.0,0.0,0.0,7.0,2457.0,1501.0,23.75,83,0.0,0.0
15.0,15.0,0.0,0.0,7.0,3002.0,1756.0,24.66,76,0.0,0.0
12.0,13.0,0.0,0.0,8.5,1473.0,1156.0,23.88,73,0.0,0.0
12.0,13.0,0.0,0.0,8.5,1061.0,1791.0,26.75,52,5.08,0.0
12.0,13.0,0.0,0.0,8.5,869.0,800.0,25.93,74,0.0,0.0
7.0,7.0,0.0,0.0,8.5,0.0,0.0,31.61,48,0.0,0.0
13.0,14.0,0.0,0.0,8.0,406.0,1482.0,31.69,48,0.0,0.0
12.0,12.0,0.0,0.0,8.5,376.0,1295.0,30.2,43,0.0,0.0
15.0,15.0,0.0,0.0,7.0,2574.0,1359.0,26.36,68,0.0,0.0
14.0,14.0,0.0,0.0,7.5,593.0,2233.0,31.98,49,0.0,0.0
9.0,9.0,0.0,0.0,7.5,242.0,659.0,31.41,50,0.0,0.0
14.0,14.0,0.0,0.0,7.5,961.0,2175.0,31.66,48,0.0,0.0
13.0,13.0,0.0,0.0,8.0,829.0,2329.0,28.49,56,5.08,0.0
13.0,14.0,0.0,0.0,7.0,242.0,753.0,31.89,48,0.0,0.0
14.0,14.0,0.0,0.0,7.5,1158.0,1935.0,27.57,62,5.08,0.0
14.0,14.0,0.0,0.0,7.5,981.0,2034.0,27.89,62,5.08,0.0
15.0,15.0,1.0,0.0,6.5,556.0,2310.0,31.56,49,0.0,0.0
15.0,15.0,1.0,0.0,6.5,880.0,2021.0,31.07,49,0.0,0.0
14.0,14.0,0.0,0.0,7.5,836.0,2354.0,27.57,61,5.08,0.0
15.0,15.0,0.0,0.0,7.0,2526.0,1533.0,26.11,64,0.0,0.0
9.0,9.0,0.0,0.0,7.5,31.0,265.0,31.75,49,0.0,0.0
15.0,15.0,1.0,0.0,6.5,935.0,1784.0,30.5,38,5.08,0.0
15.0,15.0,1.0,0.0,6.5,1491.0,1022.0,25.53,62,0.0,0.0
14.0,14.0,1.0,0.0,7.0,2273.0,1426.0,24.98,78,0.0,0.0
15.0,15.0,1.0,0.0,6.5,753.0,2124.0,27.48,70,0.0,0.0
14.0,14.0,0.0,0.0,7.5,922.0,2089.0,32.03,52,0.0,0.0
14.0,14.0,0.0,0.0,7.5,892.0,2523.0,31.42,54,0.0,0.0
14.0,14.0,0.0,0.0,7.5,955.0,2174.0,27.97,79,0.0,0.0
14.0,14.0,0.0,0.0,7.5,2533.0,1550.0,26.31,62,0.0,0.0
10.0,11.0,0.0,0.0,7.0,361.0,690.0,32.11,51,0.0,0.0
15.0,15.0,0.0,0.0,7.0,1070.0,1935.0,27.82,48,0.0,0.0
15.0,15.0,0.0,0.0,7.0,817.0,2226.0,32.22,51,0.0,0.0
12.0,13.0,0.0,0.0,8.5,402.0,1407.0,28.05,55,0.0,0.0
12.0,13.0,0.0,0.0,8.5,1145.0,796.0,25.74,72,0.0,0.0
15.0,15.0,0.0,0.0,7.0,431.0,2135.0,32.35,37,0.0,0.0
15.0,15.0,0.0,0.0,7.0,952.0,1975.0,27.63,60,5.08,0.0
15.0,15.0,0.0,0.0,7.0,1080.0,2608.0,32.35,40,0.0,0.0
15.0,15.0,0.0,0.0,7.0,680.0,2753.0,31.26,41,0.0,0.0
14.0,14.0,0.0,0.0,7.5,2435.0,1614.0,25.68,75,0.0,0.0
15.0,15.0,0.0,0.0,7.0,2619.0,1706.0,26.22,76,0.0,0.0
12.0,12.0,0.0,0.0,7.5,326.0,803.0,33.09,34,0.0,0.0
15.0,15.0,0.0,0.0,7.0,2744.0,1313.0,25.33,75,0.0,0.0
12.0,14.0,0.0,0.0,7.0,328.0,891.0,32.52,41,0.0,0.0
15.0,15.0,0.0,0.0,7.0,867.0,1940.0,32.77,41,0.0,0.0
15.0,15.0,0.0,0.0,7.0,2397.0,1669.0,26.38,66,0.0,0.0
15.0,15.0,0.0,0.0,7.0,2814.0,1551.0,26.05,66,0.0,0.0
12.0,12.0,0.0,0.0,8.5,765.0,1408.0,30.64,53,0.0,0.0
12.0,12.0,0.0,0.0,8.5,262.0,474.0,32.6,30,0.0,0.0
13.0,14.0,0.0,0.0,8.0,457.0,1982.0,31.26,53,0.0,0.0
12.0,12.0,0.0,0.0,8.5,371.0,1464.0,27.99,47,0.0,0.0
14.0,14.0,0.0,0.0,7.5,314.0,806.0,32.34,44,0.0,0.0
15.0,15.0,0.0,0.0,7.0,2032.0,931.0,24.92,77,0.0,0.0
15.0,15.0,0.0,0.0,7.0,2554.0,1390.0,27.3,57,0.0,0.0
9.0,12.0,0.0,0.0,7.5,359.0,823.0,31.84,43,0.0,0.0
14.0,14.0,0.0,0.0,7.5,2571.0,1568.0,26.81,62,0.0,0.0
14.0,14.0,0.0,0.0,7.5,2452.0,1591.0,26.81,62,0.0,0.0
12.0,13.0,0.0,0.0,8.0,358.0,778.0,32.51,56,0.0,0.0
15.0,15.0,0.0,0.0,7.0,1109.0,2045.0,28.13,52,0.0,0.0
9.0,9.0,0.0,0.0,8.5,350.0,744.0,33.09,47,0.0,0.0
15.0,15.0,0.0,0.0,7.0,938.0,1911.0,28.94,62,0.0,0.0
12.0,13.0,0.0,0.0,8.5,1574.0,1255.0,27.08,65,0.0,0.0
12.0,13.0,0.0,0.0,8.5,1095.0,1529.0,27.94,63,0.0,0.0
15.0,16.0,0.0,0.0,7.0,652.0,2620.0,32.27,52,0.0,0.0
12.0,13.0,0.0,0.0,8.5,727.0,1001.0,27.76,59,0.0,0.0
8.0,8.0,0.0,0.0,7.0,146.0,765.0,32.85,52,0.0,0.0
12.0,13.0,0.0,0.0,8.5,532.0,1093.0,28.66,56,0.0,0.0
15.0,15.0,0.0,0.0,7.0,2742.0,1450.0,26.24,75,0.0,0.0
15.0,15.0,0.0,0.0,7.0,1919.0,1338.0,26.81,63,0.0,0.0
11.0,12.0,0.0,0.0,7.5,355.0,784.0,32.51,47,0.0,0.0
15.0,15.0,0.0,0.0,7.0,1021.0,1904.0,28.49,66,0.0,0.0
16.0,16.0,0.0,0.0,7.0,2759.0,1280.0,26.72,62,0.0,0.0
8.0,10.0,0.0,0.0,8.0,352.0,768.0,32.41,50,0.0,0.0
14.0,14.0,0.0,0.0,7.5,882.0,2227.0,32.33,50,0.0,0.0
14.0,14.0,0.0,0.0,7.5,1076.0,1938.0,28.64,49,0.0,0.0
14.0,14.0,0.0,0.0,7.5,847.0,2234.0,29.14,49,0.0,0.0
14.0,14.0,0.0,0.0,7.5,1032.0,1786.0,28.97,49,0.0,0.0
15.0,15.0,0.0,0.0,7.0,800.0,2697.0,32.06,42,0.0,0.0
8.0,8.0,0.0,0.0,9.0,354.0,758.0,33.4,51,0.0,0.0
13.0,13.0,0.0,0.0,8.0,923.0,2677.0,32.5,42,0.0,0.0
12.0,13.0,0.0,0.0,8.5,662.0,957.0,33.95,48,0.0,0.0
14.0,14.0,0.0,0.0,7.5,848.0,1902.0,32.52,44,0.0,0.0
14.0,14.0,0.0,0.0,7.5,860.0,2226.0,30.29,59,0.0,0.0
12.0,12.0,0.0,0.0,8.5,795.0,693.0,28.88,67,0.0,0.0
12.0,13.0,0.0,0.0,8.5,388.0,1223.0,30.38,57,0.0,0.0
15.0,15.0,0.0,0.0,7.0,1025.0,1725.0,29.47,47,0.0,0.0
11.0,12.0,0.0,0.0,9.0,295.0,480.0,33.25,50,0.0,0.0
15.0,15.0,0.0,0.0,7.0,869.0,2244.0,30.07,47,0.0,0.0
14.0,14.0,0.0,0.0,7.5,664.0,1848.0,32.0,39,0.0,0.0
12.0,13.0,0.0,0.0,8.5,607.0,1323.0,29.43,62,0.0,0.0
13.0,13.0,0.0,0.0,8.0,370.0,901.0,33.91,56,0.0,0.0
12.0,13.0,0.0,0.0,8.5,1181.0,1005.0,27.07,80,0.0,0.0
12.0,13.0,0.0,0.0,8.5,550.0,1459.0,29.89,62,0.0,0.0
15.0,15.0,0.0,0.0,7.0,861.0,2737.0,32.69,53,0.0,0.0
12.0,13.0,0.0,0.0,8.0,355.0,674.0,32.74,78,0.22,0.0
14.0,14.0,0.0,0.0,7.5,877.0,2107.0,32.65,78,0.51,0.0
15.0,15.0,0.0,0.0,7.0,901.0,2840.0,31.18,62,0.0,0.0
12.0,12.0,0.0,0.0,8.5,612.0,950.0,34.81,42,0.0,0.0
15.0,15.0,0.0,0.0,7.0,2868.0,1746.0,28.37,78,0.0,0.0
15.0,15.0,0.0,0.0,7.0,968.0,1919.0,30.03,76,0.0,0.0
12.0,12.0,0.0,0.0,8.5,1681.0,833.0,27.83,78,0.0,0.0
12.0,13.0,0.0,0.0,8.5,819.0,1597.0,30.57,65,0.0,0.0
12.0,12.0,0.0,0.0,8.5,693.0,1576.0,33.7,49,0.0,0.0
16.0,16.0,0.0,0.0,6.5,547.0,2366.0,34.66,45,0.0,0.0
7.0,7.0,0.0,0.0,8.0,104.0,776.0,34.69,45,0.0,0.0
15.0,15.0,0.0,0.0,7.0,2543.0,1241.0,27.69,63,0.0,0.0
7.0,7.0,0.0,0.0,8.0,300.0,605.0,35.24,30,0.0,0.0
16.0,16.0,0.0,0.0,7.0,794.0,2043.0,32.85,43,0.0,0.0
12.0,13.0,0.0,0.0,8.5,1359.0,1065.0,26.87,64,0.0,0.0
12.0,12.0,0.0,0.0,8.5,1134.0,1423.0,29.11,53,0.0,0.0
12.0,13.0,0.0,0.0,8.5,677.0,1370.0,33.03,38,0.0,0.0
11.0,11.0,0.0,0.0,8.0,141.0,881.0,33.15,52,0.0,0.0
13.0,13.0,0.0,0.0,8.5,903.0,704.0,28.32,56,0.0,0.0
13.0,13.0,0.0,0.0,8.5,464.0,1124.0,29.53,61,0.0,0.0
13.0,13.0,0.0,0.0,8.5,367.0,1129.0,31.2,56,0.0,0.0
15.0,15.0,0.0,0.0,7.0,431.0,2139.0,33.35,52,0.0,0.0
14.0,15.0,0.0,0.0,7.5,974.0,2573.0,34.63,33,0.0,0.0
13.0,13.0,0.0,0.0,7.0,329.0,657.0,34.15,33,0.0,0.0
15.0,15.0,0.0,0.0,7.0,2235.0,1267.0,26.86,69,0.0,0.0
12.0,13.0,0.0,0.0,8.5,750.0,694.0,34.29,44,0.0,0.0
15.0,16.0,0.0,0.0,7.0,1057.0,1906.0,30.03,63,0.0,0.0
15.0,15.0,0.0,0.0,7.0,2534.0,1685.0,27.66,70,0.0,0.0
15.0,16.0,0.0,0.0,7.0,1780.0,1479.0,28.82,66,0.0,0.0
15.0,15.0,0.0,0.0,7.0,722.0,2144.0,34.16,52,0.0,0.0
12.0,13.0,0.0,0.0,8.5,576.0,906.0,32.58,47,0.0,0.0
12.0,13.0,0.0,0.0,8.5,584.0,1284.0,30.2,66,0.0,0.0
12.0,13.0,0.0,0.0,8.5,575.0,1192.0,31.2,67,0.0,0.0
15.0,15.0,0.0,0.0,7.0,1115.0,1820.0,29.76,74,0.14,0.0
14.0,14.0,0.0,0.0,7.5,730.0,1675.0,33.67,45,0.0,0.0
11.0,11.0,0.0,0.0,8.0,310.0,649.0,33.73,45,0.0,0.0
15.0,15.0,0.0,0.0,7.0,1932.0,709.0,29.19,71,0.0,0.0
12.0,12.0,0.0,0.0,8.5,587.0,899.0,32.43,51,0.0,0.0
15.0,15.0,0.0,0.0,7.0,1060.0,2342.0,30.2,67,0.0,0.0
15.0,15.0,0.0,0.0,7.0,878.0,2017.0,30.0,67,0.0,0.0
12.0,13.0,0.0,0.0,8.5,1448.0,1013.0,28.1,73,0.0,0.0
10.0,11.0,0.0,0.0,8.5,97.0,182.0,32.64,51,0.0,0.0
12.0,12.0,0.0,0.0,8.5,693.0,1396.0,30.88,54,0.0,0.0
12.0,13.0,0.0,0.0,8.5,876.0,789.0,28.5,75,0.0,0.0
15.0,15.0,0.0,0.0,7.0,417.0,2213.0,29.41,75,0.5,0.0
12.0,13.0,0.0,0.0,8.5,476.0,1140.0,29.11,74,0.0,0.0
13.0,14.0,0.0,0.0,7.0,144.0,962.0,29.42,75,0.37,0.0
12.0,13.0,0.0,0.0,8.5,1069.0,691.0,28.4,75,0.0,0.0
12.0,13.0,0.0,0.0,8.5,362.0,1340.0,29.38,74,0.0,0.0
12.0,13.0,0.0,0.0,8.5,299.0,1088.0,30.26,60,0.0,0.0
15.0,16.0,0.0,0.0,7.0,483.0,946.0,27.87,79,0.0,0.0
15.0,15.0,0.0,0.0,7.0,995.0,2706.0,28.54,73,0.0,0.0
15.0,16.0,0.0,0.0,7.0,589.0,2353.0,28.26,77,0.25,0.0
15.0,15.0,0.0,0.0,7.0,759.0,2827.0,28.75,77,0.0,0.0
15.0,15.0,0.0,0.0,7.0,874.0,1858.0,28.19,80,0.0,0.0
15.0,15.0,0.0,0.0,7.0,815.0,2082.0,28.16,80,0.0,0.0
15.0,15.0,0.0,0.0,7.0,767.0,2089.0,28.4,77,0.0,0.0
14.0,14.0,0.0,0.0,7.5,847.0,2460.0,31.07,62,0.0,0.0
14.0,15.0,0.0,0.0,7.0,950.0,2617.0,32.39,56,0.0,0.0
15.0,15.0,0.0,0.0,7.0,2538.0,1549.0,26.28,91,1.07,0.0
14.0,14.0,0.0,0.0,7.5,908.0,2306.0,32.17,57,0.0,0.0
13.0,13.0,0.0,0.0,8.0,764.0,1801.0,32.38,57,0.0,0.0
15.0,15.0,0.0,0.0,7.0,1005.0,2104.0,29.05,77,0.78,0.0
15.0,15.0,0.0,0.0,7.0,804.0,1953.0,29.14,77,0.52,0.0
15.0,15.0,0.0,0.0,7.0,824.0,2054.0,29.67,69,0.0,0.0
15.0,15.0,0.0,0.0,7.0,1307.0,1951.0,28.74,80,0.0,0.0
15.0,15.0,0.0,0.0,7.0,2394.0,1435.0,27.41,79,0.0,0.0
15.0,15.0,0.0,0.0,7.0,1059.0,2193.0,28.65,80,0.0,0.0
10.0,11.0,0.0,0.0,9.0,89.0,118.0,30.63,58,0.0,0.0
12.0,12.0,0.0,0.0,8.5,684.0,1429.0,29.71,74,0.0,0.0
12.0,12.0,0.0,0.0,8.5,206.0,426.0,32.38,58,0.0,0.0
12.0,12.0,0.0,0.0,8.5,1000.0,1476.0,28.43,72,0.0,0.0
12.0,12.0,0.0,0.0,8.5,646.0,1217.0,28.52,74,0.0,0.0
12.0,12.0,0.0,0.0,8.5,1010.0,443.0,26.98,88,0.0,0.0
12.0,13.0,0.0,0.0,8.5,815.0,680.0,27.78,84,0.0,0.0
12.0,12.0,0.0,0.0,8.5,189.0,422.0,34.65,43,0.0,0.0
12.0,12.0,0.0,0.0,8.5,611.0,692.0,28.22,82,0.0,0.0
12.0,12.0,0.0,0.0,8.5,342.0,1183.0,28.74,77,0.0,0.0
12.0,12.0,0.0,0.0,8.5,293.0,1067.0,29.48,83,0.0,0.0
14.0,14.0,0.0,0.0,7.5,632.0,2226.0,35.27,44,0.0,0.0
12.0,12.0,0.0,0.0,8.5,913.0,865.0,27.68,82,0.0,0.0
12.0,12.0,0.0,0.0,8.5,299.0,937.0,31.01,61,0.0,0.0
15.0,15.0,0.0,0.0,7.0,775.0,2489.0,33.41,58,0.0,0.0
15.0,15.0,0.0,0.0,7.0,956.0,2713.0,34.68,50,0.0,0.0
14.0,14.0,0.0,0.0,7.5,791.0,2225.0,30.85,63,0.0,0.0
14.0,14.0,0.0,0.0,7.5,2289.0,1197.0,28.62,82,0.0,0.0
14.0,14.0,0.0,0.0,7.5,1046.0,2051.0,27.2,82,0.0,0.0
11.0,11.0,0.0,0.0,8.0,329.0,660.0,35.56,45,0.0,0.0
15.0,15.0,0.0,0.0,7.0,2512.0,1299.0,29.01,79,0.0,0.0
7.0,7.0,0.0,0.0,8.0,321.0,701.0,30.93,75,0.0,0.0
15.0,15.0,0.0,0.0,7.0,1045.0,1829.0,30.21,75,0.0,0.0
15.0,15.0,0.0,0.0,7.0,750.0,2229.0,31.19,75,0.0,0.0
14.0,14.0,0.0,0.0,7.5,795.0,2120.0,30.23,71,0.0,0.0
11.0,11.0,0.0,0.0,9.0,714.0,1156.0,33.3,63,0.0,0.0
11.0,11.0,0.0,0.0,8.5,89.0,178.0,34.14,56,0.0,0.0
12.0,12.0,0.0,0.0,8.5,293.0,543.0,33.28,67,0.0,0.0
12.0,12.0,0.0,0.0,8.5,189.0,378.0,34.03,60,0.0,0.0
12.0,13.0,0.0,0.0,8.5,1152.0,712.0,28.43,79,0.0,0.0
10.0,12.0,0.0,0.0,7.0,136.0,770.0,33.68,59,0.0,0.0
15.0,15.0,0.0,0.0,7.0,430.0,2215.0,33.65,59,0.0,0.0
12.0,12.0,0.0,0.0,8.5,968.0,892.0,28.91,84,0.0,0.0
12.0,12.0,0.0,0.0,8.5,492.0,1057.0,30.25,75,0.0,0.0
12.0,13.0,0.0,0.0,8.5,406.0,1364.0,30.42,75,0.0,0.0
12.0,13.0,0.0,0.0,8.5,367.0,1102.0,30.8,75,0.0,0.0
15.0,15.0,0.0,0.0,7.0,2187.0,1322.0,28.86,88,0.0,0.0
14.0,14.0,0.0,0.0,7.5,2181.0,1123.0,29.36,85,0.0,0.2
15.0,15.0,0.0,0.0,7.0,2516.0,1156.0,28.29,79,0.0,0.0
14.0,14.0,0.0,0.0,7.5,2731.0,1579.0,28.83,88,0.0,0.0
14.0,14.0,0.0,0.0,7.5,2507.0,1233.0,26.88,98,0.0,0.0
10.0,11.0,0.0,0.0,9.0,797.0,1774.0,33.29,62,0.0,0.0
15.0,15.0,0.0,0.0,7.0,2614.0,1365.0,26.62,98,0.0,0.0
14.0,14.0,0.0,0.0,7.5,831.0,2011.0,28.58,93,0.59,0.0
15.0,15.0,0.0,0.0,7.0,2682.0,1418.0,27.07,92,0.0,0.0
10.0,11.0,0.0,0.0,9.0,818.0,1651.0,32.81,58,0.1,0.0
15.0,15.0,0.0,0.0,7.0,1005.0,1619.0,27.58,87,0.0,0.0
14.0,14.0,0.0,0.0,7.5,707.0,2352.0,28.31,73,20.83,0.0
